parent_tweet,reply_tweet
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,"@7NewsSydney @Y7News 
Unless you've got evidence of this...shut it. 

Sick to death of my emotions being manipulated for money. 
#parasites"
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,@7NewsSydney @Y7News Stick to the facts and stop trying to scare thr australian puplic!
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,"Yes: https://t.co/tt33b9GgH2
Note: unconfirmed
@7NewsSydney @2kdei @Y7News
@PzFeed @BBCWorld @ABC"
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,"@7NewsSydney @Y7News your coverage is shameful , stick to the facts ..."
These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,@SeanOsmar @stephen_taylor Apparently a hoax. Best to take Tweet down.
These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,"@SeanOsmar This photo was taken this morning, before the shooting."
These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,@SeanOsmar @graciestyle I don't believe there are soldiers guarding this area right now. 2/2
This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa. http://t.co/3oTF5sd2Lf,@MikeSavageHFX @paigemacp How about giving them bullets before they are shot instead of honours after
This is the soldier who died today at the #Ottawa War Memorial. His name is Cpl. Nathan Cirillo. #RIP #OttawaStrong http://t.co/vhPBPq5yYk,"@MaulerMauler 
RIP Brother!!"
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,@Idle_Threat @adrienne_72 @AngryBlackLady She has a valid concern.  You offer a grossly exaggerated red herring in order too...?
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,Hey @thelittleidiot on top of bein selfadmitted idiot : ) Yer also Retarted LOL #Libs + their #Ferguson #WelfarePet Thugs @XposeBlackCrime
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,.@thelittleidiot a 300lbs aggressive young man might get shot if he attacks a cop.
TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd
TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3,@SkyNews the internet says lol
"Two shot in Paris, including traffic cop, as manhunt continues for #CharlieHebdo suspects http://t.co/L7wpNhAYZn http://t.co/oQi2UinDH1",@NBCNews @TODAYshow Pencils as 9-11? All the cartoon responses are cartoonists as victims. Where's the defiance?
Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,@Melstar71 @7NewsSydney @Y7News their entire coverage has been a joke. See the uni professor explain hypotheticals in hostage situations?
Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,@Paul_Murton They just don't care. I hope you &amp; yours are all safe.
"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://t.co/MCJ0rMSXPc #SydneySiege","@mashable Uber is facing problems enough, will a price hike really help?"
"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://t.co/MCJ0rMSXPc #SydneySiege","@mashable Whaaaat? Is @Uber trying to ""shoot the moon"" when it comes to PR?"
Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,"@scottparnell13 @Perseus009 @RT_com @AnonymTipster 
Hilarious! A #cunt like you can insult me, then block me so I can't respond?
#pussy"
Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/VASQrZdLhH,@FootballcomEN how would someone start such a bizarre rumour about Essien?Human beings are heartless
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,@Independent all reports say 13
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,@Shayannoying @Independent You cunt.
Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,@kwjpn @NBCNews French taxes... But the French don't treat prisoners as well as we do
Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,@SkyNewsBreak wow and you were so sure there was no connection despite having no info. Tell us the news not your view as news. Numpties.
Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,@SkyNewsBreak I'd rather wait for official confirmation than your scaremongering speculative social media sourcing news. #givefacts #unnamed
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,@SputnikInt @RosieBarton Looks like Rick Mercer
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,@mashable That person does not look 18. It actually looks a lot like a looter with their face  covered that was photographed by @PDPJ
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"@mashable check your facts and the pics from what he was wearing when he was gunned down, smh"
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"@mashable Gentle Giant, RIGHT. Go arrest that partner he had too."
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","@USATODAY @AP in deaths, there are 4 of more french illustrators! cabu, wolinsky, charb and tignous"
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U",@USATODAY @12News @AP This is not about political correctness. These medieval assholes want to destroy fee speech &amp; western values: War.
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U",@USATODAY @AP :( #justice
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","@USATODAY @AP
 US Citizens!!
2015:Fbruary 5. health insurance deadline
ObamaCare Register and
Go to the hospital to get sick,your health!!"
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","@USATODAY @AP
* US Citizens!!
2015:Fbruary 5. health insurance deadline
ObamaCare Register and
Go to the hospital to get sick,your health!!"
UPDATE: 13 hostages inside Sydney coffee shop near Sydney Opera House; Abbott will deliver a statement shortly. #ISISAttacks #sydneyseige,@TheAnonMessage this cafe is not near the opera house! It's in Martin place.
"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9",@kornegay_danna @FoxNews has nothing to do with what ISIS or Al Queda will do in the future. They laugh AMERICANS are such pussies &amp; whining
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,@ABC Is he sleeping...?
"US Embassy #Moscow cables talk of an operation planned by ""dissidents"" in #Russia to ""overthrow Putin"". http://t.co/hCW0JuZDLk #RussiaCoup","#RamzanKadyrov- A Sunni Muslim Russian/Chechen Ultranationalist w/ ties to the ""United Russia"" party(Putinism) &amp; #Russia's FSB(current KGB)."
"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",@WilliamsJon @morgfair so why do twitterverse and the Aussies act like Normandy landing is imminent? Because of flag in arabic? Crazy fear.
Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb,@andersostlund @CoalsonR @RFERL And how Europe will behave in such a case?
Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia,@andersostlund @tulipgrrl 😷
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,Now what! “@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/AMraVs0bEg http://t.co/mu6FDnsUSd”
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,@KristyMayr7 @theleadernews not ISIS flags
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,@KristyMayr7 @7NewsAdelaide not ISIS flags. Shahada flags.
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,@KristyMayr7; several of your tweets are either wrong or misleading. Please hold yourself to higher journalism standards!
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,@KristyMayr7  Journalists report facts - reporters bleat out crap they hear. ISIS my arse.
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,@KristyMayr7 Flag in #Sydney hostage situation shows the Islamic profession of faith ('shahada'). Not an IS flag despite the same wording
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,@ZerlinaMaxwell smdh. This is ridiculous.
Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/WSEe7PGIdY http://t.co/fTzk4xzZIr,@Slate @jasonCwaite http://t.co/FDMCU0siks
